timestamp,sensor,value,voltage,temperature,weather,precipitation,humidity,wind_speed
"2021-12-08 22:24:41.656661",A10,982.0,3.16774193548387,,,,,
"2021-12-08 22:24:41.786675",B10,633.0,1.88064516129032,,,,,
"2021-12-08 22:24:41.918343",C10,623.0,2.13225806451613,,,,,
"2021-12-08 22:29:42.112048",A10,982.0,3.16774193548387,,,,,
"2021-12-08 22:29:42.238672",B10,616.0,2.04193548387097,,,,,
"2021-12-08 22:29:42.365841",C10,673.0,2.01290322580645,,,,,
"2021-12-08 22:34:42.600918",A10,982.0,3.16451612903226,,,,,
"2021-12-08 22:34:42.734256",B10,582.0,2.00967741935484,,,,,
"2021-12-08 22:34:42.874857",C10,661.0,2.17096774193548,,,,,
"2021-12-08 22:39:43.134157",A10,982.0,3.16774193548387,,,,,
"2021-12-08 22:39:43.256433",B10,590.0,1.91935483870968,,,,,
"2021-12-08 22:39:43.369106",C10,619.0,1.94193548387097,,,,,
"2021-12-08 22:44:43.592394",A10,982.0,3.16774193548387,,,,,
"2021-12-08 22:44:43.698460",B10,566.0,1.90967741935484,,,,,
"2021-12-08 22:44:43.824128",C10,602.0,1.94193548387097,,,,,
"2021-12-08 22:49:44.052067",A10,982.0,3.17096774193548,,,,,
"2021-12-08 22:49:44.195501",B10,567.0,1.94838709677419,,,,,
"2021-12-08 22:49:44.320942",C10,602.0,2.06129032258064,,,,,
"2021-12-08 22:54:44.566191",A10,983.0,3.17096774193548,,,,,
"2021-12-08 22:54:44.714066",B10,579.0,1.8258064516129,,,,,
"2021-12-08 22:54:44.839617",C10,607.0,2.04193548387097,,,,,
"2021-12-08 22:59:45.005606",A10,983.0,3.17096774193548,,,,,
"2021-12-08 22:59:45.139515",B10,595.0,1.90322580645161,,,,,
"2021-12-08 22:59:45.290943",C10,647.0,1.94193548387097,,,,,
"2021-12-08 23:04:45.525666",A10,983.0,3.17096774193548,,,,,
"2021-12-08 23:04:45.647957",B10,574.0,1.90322580645161,,,,,
"2021-12-08 23:04:45.785847",C10,653.0,2.08064516129032,,,,,
